Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
STIRLING RESIDENCES,"1,961,000","1,280.92","1,531",Oct-20,STIRLING ROAD,New Sale,Strata,119,"16,479",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
STIRLING RESIDENCES,"1,356,000",635.08,"2,135",Oct-20,STIRLING ROAD,New Sale,Strata,59,"22,983",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"2,675,000","1,345.5","1,988",Oct-20,STIRLING ROAD,New Sale,Strata,125,"21,400",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
THE M,"1,800,000",721.19,"2,496",Oct-20,MIDDLE ROAD,New Sale,Strata,67,"26,866",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"1,600,000",592.02,"2,703",Oct-20,MIDDLE ROAD,New Sale,Strata,55,"29,091",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
PARC CLEMATIS,"2,678,000","1,711.48","1,565",Oct-20,JALAN LEMPENG,New Sale,Strata,159,"16,843",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,153,000",688.9,"1,674",Oct-20,JALAN LEMPENG,New Sale,Strata,64,"18,016",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,680,500","1,044.11","1,610",Oct-20,JALAN LEMPENG,New Sale,Strata,97,"17,325",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,716,500","1,044.11","1,644",Oct-20,JALAN LEMPENG,New Sale,Strata,97,"17,696",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"2,023,000","1,237.86","1,634",Oct-20,JALAN LEMPENG,New Sale,Strata,115,"17,591",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,165,000",688.9,"1,691",Oct-20,JALAN LEMPENG,New Sale,Strata,64,"18,203",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
PARC CLEMATIS,"1,525,500",893.41,"1,707",Oct-20,JALAN LEMPENG,New Sale,Strata,83,"18,380",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
PARC CLEMATIS,"1,197,000",721.19,"1,660",Oct-20,JALAN LEMPENG,New Sale,Strata,67,"17,866",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
TWIN VEW,"1,692,000","1,140.98","1,483",Oct-20,WEST COAST VALE,New Sale,Strata,106,"15,962",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,31 to 35
WHISTLER GRAND,"1,984,000","1,442.38","1,376",Oct-20,WEST COAST VALE,New Sale,Strata,134,"14,806",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
WHISTLER GRAND,"1,798,400","1,280.92","1,404",Oct-20,WEST COAST VALE,New Sale,Strata,119,"15,113",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,26 to 30
WHISTLER GRAND,"1,836,800","1,270.15","1,446",Oct-20,WEST COAST VALE,New Sale,Strata,118,"15,566",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,26 to 30
KENT RIDGE HILL RESIDENCES,"1,427,000",742.72,"1,921",Oct-20,SOUTH BUONA VISTA ROAD,New Sale,Strata,69,"20,681",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"2,010,000","1,237.86","1,624",Oct-20,JALAN LEMPENG,New Sale,Strata,115,"17,478",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,162,000",688.9,"1,687",Oct-20,JALAN LEMPENG,New Sale,Strata,64,"18,156",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
ONE PEARL BANK,"1,763,000",699.66,"2,520",Oct-20,PEARL BANK,New Sale,Strata,65,"27,123",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,431,000",678.13,"2,110",Oct-20,STIRLING ROAD,New Sale,Strata,63,"22,714",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
COMMONWEALTH TOWERS,"850,000",473.62,"1,795",Oct-20,COMMONWEALTH AVENUE,Resale,Strata,44,"19,318",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
KENT RIDGE HILL RESIDENCES,"1,768,000",947.23,"1,866",Oct-20,SOUTH BUONA VISTA ROAD,New Sale,Strata,88,"20,091",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
HUNDRED TREES,"1,190,000",914.94,"1,301",Oct-20,WEST COAST DRIVE,Resale,Strata,85,"14,000",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,170,000",688.9,"1,698",Oct-20,JALAN LEMPENG,New Sale,Strata,64,"18,281",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
TWIN VEW,"1,948,000","1,377.79","1,414",Oct-20,WEST COAST VALE,New Sale,Strata,128,"15,219",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,11 to 15
PASIR PANJANG LODGE,"1,240,000","1,270.15",976,Oct-20,PASIR PANJANG ROAD,Resale,Strata,118,"10,508",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE TRILINQ,"1,495,000",936.47,"1,596",Oct-20,JALAN LEMPENG,Resale,Strata,87,"17,184",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,26 to 30
THE INTERLACE,"1,600,000","1,302.44","1,228",Oct-20,DEPOT ROAD,Resale,Strata,121,"13,223",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,16 to 20
76 SHENTON,"1,150,000",624.31,"1,842",Oct-20,SHENTON WAY,Resale,Strata,58,"19,828",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,11 to 15
THE ROCHESTER RESIDENCES,"1,950,000","1,679.18","1,161",Oct-20,ROCHESTER DRIVE,Resale,Strata,156,"12,500",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,21 to 25
REGENCY SUITES,"2,850,000","1,420.85","2,006",Oct-20,KIM TIAN ROAD,Resale,Strata,132,"21,591",-,Apartment,1,Freehold,03,Rest of Central Region,31 to 35
REFLECTIONS AT KEPPEL BAY,"3,350,000","2,055.92","1,629",Oct-20,KEPPEL BAY VIEW,Resale,Strata,191,"17,539",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,31 to 35
DUO RESIDENCES,"1,290,000",645.84,"1,997",Oct-20,FRASER STREET,Resale,Strata,60,"21,500",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,21 to 25
ONE PEARL BANK,"1,803,000",699.66,"2,577",Oct-20,PEARL BANK,New Sale,Strata,65,"27,738",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
ICON,"960,000",581.26,"1,652",Oct-20,GOPENG STREET,Resale,Strata,54,"17,778",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
WHISTLER GRAND,"983,200",602.78,"1,631",Oct-20,WEST COAST VALE,New Sale,Strata,56,"17,557",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,31 to 35
PARC CLEMATIS,"2,747,000","1,711.48","1,605",Oct-20,JALAN LEMPENG,New Sale,Strata,159,"17,277",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"2,008,000","1,323.97","1,517",Oct-20,KEPPEL BAY VIEW,Resale,Strata,123,"16,325",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
PARC CLEMATIS,"2,647,000","1,668.42","1,587",Oct-20,JALAN LEMPENG,New Sale,Strata,155,"17,077",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
PARC CLEMATIS,"2,822,888","1,926.76","1,465",Oct-20,JALAN LEMPENG,New Sale,Strata,179,"15,770",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
PARC CLEMATIS,"2,153,000","1,291.68","1,667",Oct-20,JALAN LEMPENG,New Sale,Strata,120,"17,942",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,465,500",893.41,"1,640",Oct-20,JALAN LEMPENG,New Sale,Strata,83,"17,657",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,151,000",688.9,"1,671",Oct-20,JALAN LEMPENG,New Sale,Strata,64,"17,984",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"1,743,500","1,076.4","1,620",Oct-20,JALAN LEMPENG,New Sale,Strata,100,"17,435",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,747,500","1,076.4","1,623",Oct-20,JALAN LEMPENG,New Sale,Strata,100,"17,475",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,150,000",721.19,"1,595",Oct-20,JALAN LEMPENG,New Sale,Strata,67,"17,164",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,161,000",721.19,"1,610",Oct-20,JALAN LEMPENG,New Sale,Strata,67,"17,328",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,209,000",721.19,"1,676",Oct-20,JALAN LEMPENG,New Sale,Strata,67,"18,045",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
SPOTTISWOODE 18,"798,000",387.5,"2,059",Oct-20,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"22,167",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
CARABELLE,"1,260,000",947.23,"1,330",Oct-20,WEST COAST WAY,Resale,Strata,88,"14,318",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
ICON,"1,055,000",656.6,"1,607",Oct-20,GOPENG STREET,Resale,Strata,61,"17,295",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
THE PEARL @ MOUNT FABER,"1,710,000","1,388.56","1,231",Oct-20,MOUNT FABER ROAD,Resale,Strata,129,"13,256",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,095,000",527.44,"2,076",Sep-20,SILAT AVENUE,New Sale,Strata,49,"22,347",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"2,666,000","1,345.5","1,981",Sep-20,STIRLING ROAD,New Sale,Strata,125,"21,328",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
THE M,"1,600,000",592.02,"2,703",Sep-20,MIDDLE ROAD,New Sale,Strata,55,"29,091",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
PARC CLEMATIS,"2,140,000","1,291.68","1,657",Sep-20,JALAN LEMPENG,New Sale,Strata,120,"17,833",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,461,500",893.41,"1,636",Sep-20,JALAN LEMPENG,New Sale,Strata,83,"17,608",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"754,500",452.09,"1,669",Sep-20,JALAN LEMPENG,New Sale,Strata,42,"17,964",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,900,000",925.7,"2,052",Sep-20,SPOTTISWOODE PARK ROAD,Resale,Strata,86,"22,093",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
FABER CREST,"1,100,000","1,259.39",873,Sep-20,FABER HEIGHTS,Resale,Strata,117,"9,402",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"3,230,000","1,851.41","1,745",Sep-20,KEPPEL BAY VIEW,Resale,Strata,172,"18,779",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE ANCHORAGE,"1,780,000","1,162.51","1,531",Sep-20,ALEXANDRA ROAD,Resale,Strata,108,"16,481",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,540,000",731.95,"2,104",Sep-20,SILAT AVENUE,New Sale,Strata,68,"22,647",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
AVENUE SOUTH RESIDENCE,"1,086,000",527.44,"2,059",Sep-20,SILAT AVENUE,New Sale,Strata,49,"22,163",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
CARIBBEAN AT KEPPEL BAY,"1,450,000",882.65,"1,643",Sep-20,KEPPEL BAY DRIVE,Resale,Strata,82,"17,683",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,326,000",635.08,"2,088",Sep-20,STIRLING ROAD,New Sale,Strata,59,"22,475",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
PARC CLEMATIS,"1,187,000",688.9,"1,723",Sep-20,JALAN LEMPENG,New Sale,Strata,64,"18,547",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
TWIN VEW,"2,016,000","1,377.79","1,463",Sep-20,WEST COAST VALE,New Sale,Strata,128,"15,750",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,21 to 25
WALLICH RESIDENCE,"3,280,000","1,097.93","2,987",Sep-20,WALLICH STREET,Resale,Strata,102,"32,157",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,41 to 45
MARINA ONE RESIDENCES,"3,714,441","1,593.07","2,332",Sep-20,MARINA WAY,Resale,Strata,148,"25,098",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
QUEENS,"1,520,000","1,184.04","1,284",Sep-20,STIRLING ROAD,Resale,Strata,110,"13,818",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,26 to 30
FABER CREST,"1,200,000","1,259.39",953,Sep-20,FABER HEIGHTS,Resale,Strata,117,"10,256",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
VIVA VISTA,"625,000",398.27,"1,569",Sep-20,SOUTH BUONA VISTA ROAD,Resale,Strata,37,"16,892",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
ONE PEARL BANK,"1,770,000",742.72,"2,383",Sep-20,PEARL BANK,New Sale,Strata,69,"25,652",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,340,000",656.6,"2,041",Sep-20,SILAT AVENUE,New Sale,Strata,61,"21,967",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,522,000",731.95,"2,079",Sep-20,SILAT AVENUE,New Sale,Strata,68,"22,382",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"1,297,000",656.6,"1,975",Sep-20,STIRLING ROAD,New Sale,Strata,61,"21,262",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
PARC CLEMATIS,"1,154,000",688.9,"1,675",Sep-20,JALAN LEMPENG,New Sale,Strata,64,"18,031",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
THE INTERLACE,"1,920,000","1,463.9","1,312",Sep-20,DEPOT ROAD,Resale,Strata,136,"14,118",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
DOMAIN 21,"1,390,000",925.7,"1,502",Sep-20,DELTA ROAD,Resale,Strata,86,"16,163",-,Condominium,1,99 yrs lease commencing from 2004,03,Rest of Central Region,16 to 20
HUNDRED TREES,"745,000",484.38,"1,538",Sep-20,WEST COAST DRIVE,Resale,Strata,45,"16,556",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
RIVIERE,"1,535,960",559.73,"2,744",Sep-20,JIAK KIM STREET,New Sale,Strata,52,"29,538",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
ONE PEARL BANK,"1,137,000",430.56,"2,641",Sep-20,PEARL BANK,New Sale,Strata,40,"28,425",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
ONE PEARL BANK,"1,302,000",527.44,"2,469",Sep-20,PEARL BANK,New Sale,Strata,49,"26,571",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"1,307,000",527.44,"2,478",Sep-20,PEARL BANK,New Sale,Strata,49,"26,673",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"1,443,000",570.49,"2,529",Sep-20,PEARL BANK,New Sale,Strata,53,"27,226",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
ONE PEARL BANK,"1,180,000",430.56,"2,741",Sep-20,PEARL BANK,New Sale,Strata,40,"29,500",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
ONE PEARL BANK,"1,180,000",430.56,"2,741",Sep-20,PEARL BANK,New Sale,Strata,40,"29,500",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
WHISTLER GRAND,"814,400",505.91,"1,610",Sep-20,WEST COAST VALE,New Sale,Strata,47,"17,328",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,26 to 30
WHISTLER GRAND,"1,707,200","1,173.28","1,455",Sep-20,WEST COAST VALE,New Sale,Strata,109,"15,662",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,36 to 40
PARC CLEMATIS,"1,144,000",721.19,"1,586",Sep-20,JALAN LEMPENG,New Sale,Strata,67,"17,075",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
ONE PEARL BANK,"1,738,000",742.72,"2,340",Sep-20,PEARL BANK,New Sale,Strata,69,"25,188",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,01 to 05
ONE PEARL BANK,"1,180,000",430.56,"2,741",Sep-20,PEARL BANK,New Sale,Strata,40,"29,500",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"994,000",441.32,"2,252",Sep-20,STIRLING ROAD,New Sale,Strata,41,"24,244",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
STIRLING RESIDENCES,"2,371,000","1,345.5","1,762",Sep-20,STIRLING ROAD,New Sale,Strata,125,"18,968",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"2,592,000","1,345.5","1,926",Sep-20,STIRLING ROAD,New Sale,Strata,125,"20,736",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"1,936,000",979.52,"1,976",Sep-20,STIRLING ROAD,New Sale,Strata,91,"21,275",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
THE M,"2,500,000",904.18,"2,765",Sep-20,MIDDLE ROAD,New Sale,Strata,84,"29,762",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
STIRLING RESIDENCES,"1,039,000",505.91,"2,054",Sep-20,STIRLING ROAD,New Sale,Strata,47,"22,106",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE INTERLACE,"2,230,000","1,743.77","1,279",Sep-20,DEPOT ROAD,Resale,Strata,162,"13,765",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
HORIZON RESIDENCES,"2,200,000","1,367.03","1,609",Sep-20,PASIR PANJANG HILL,Resale,Strata,127,"17,323",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
HARBOURLIGHTS,"1,845,000","1,270.15","1,453",Sep-20,TELOK BLANGAH ROAD,Resale,Strata,118,"15,636",-,Apartment,1,Freehold,04,Rest of Central Region,01 to 05
TWIN VEW,"1,895,000","1,377.79","1,375",Sep-20,WEST COAST VALE,New Sale,Strata,128,"14,805",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,06 to 10
PRINCIPAL GARDEN,"2,438,000","1,237.86","1,970",Sep-20,PRINCE CHARLES CRESCENT,Resale,Strata,115,"21,200",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
CONCOURSE SKYLINE,"2,080,000","1,108.69","1,876",Sep-20,BEACH ROAD,Resale,Strata,103,"20,194",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,550,000",861.12,"1,800",Sep-20,MARINA BOULEVARD,Resale,Strata,80,"19,375",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
WALLICH RESIDENCE,"3,400,000","1,097.93","3,097",Sep-20,WALLICH STREET,Resale,Strata,102,"33,333",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,46 to 50
THE SAIL @ MARINA BAY,"1,250,000",613.55,"2,037",Sep-20,MARINA BOULEVARD,Resale,Strata,57,"21,930",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,26 to 30
ALEXIS,"815,000",731.95,"1,113",Sep-20,ALEXANDRA ROAD,Resale,Strata,68,"11,985",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"1,570,000",667.37,"2,353",Sep-20,MARINA WAY,Resale,Strata,62,"25,323",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
THE CLIFT,"1,460,000",775.01,"1,884",Sep-20,MCCALLUM STREET,Resale,Strata,72,"20,278",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,26 to 30
BLUE HORIZON,"915,000",958,955,Sep-20,WEST COAST CRESCENT,Resale,Strata,89,"10,281",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,559,000",656.6,"2,374",Sep-20,SILAT AVENUE,New Sale,Strata,61,"25,557",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
AVENUE SOUTH RESIDENCE,"1,360,000",656.6,"2,071",Sep-20,SILAT AVENUE,New Sale,Strata,61,"22,295",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
REFLECTIONS AT KEPPEL BAY,"1,630,000","1,097.93","1,485",Sep-20,KEPPEL BAY VIEW,Resale,Strata,102,"15,980",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,600,000","1,140.98","1,402",Sep-20,KEPPEL BAY DRIVE,Resale,Strata,106,"15,094",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,332,000",635.08,"2,097",Sep-20,STIRLING ROAD,New Sale,Strata,59,"22,576",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
THE M,"1,800,000",721.19,"2,496",Sep-20,MIDDLE ROAD,New Sale,Strata,67,"26,866",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE CREST,"2,200,000","1,194.8","1,841",Sep-20,PRINCE CHARLES CRESCENT,Resale,Strata,111,"19,820",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
ASCENTIA SKY,"1,560,000",958,"1,628",Sep-20,ALEXANDRA VIEW,Resale,Strata,89,"17,528",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,26 to 30
PARC RIVIERA,"1,490,000","1,151.75","1,294",Sep-20,WEST COAST VALE,Resale,Strata,107,"13,925",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
STIRLING RESIDENCES,"2,610,000","1,345.5","1,940",Sep-20,STIRLING ROAD,New Sale,Strata,125,"20,880",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
KENT RIDGE HILL RESIDENCES,"1,796,000",947.23,"1,896",Sep-20,SOUTH BUONA VISTA ROAD,New Sale,Strata,88,"20,409",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,434,000",742.72,"1,931",Sep-20,SOUTH BUONA VISTA ROAD,New Sale,Strata,69,"20,783",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,740,500","1,044.11","1,667",Sep-20,JALAN LEMPENG,New Sale,Strata,97,"17,943",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CARIBBEAN AT KEPPEL BAY,"1,770,000","1,280.92","1,382",Sep-20,KEPPEL BAY DRIVE,Resale,Strata,119,"14,874",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"1,570,000",731.95,"2,145",Sep-20,MARINA WAY,Resale,Strata,68,"23,088",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
ALTEZ,"1,070,000",527.44,"2,029",Sep-20,ENGGOR STREET,Resale,Strata,49,"21,837",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
THE ROCHESTER RESIDENCES,"2,100,000","1,679.18","1,251",Sep-20,ROCHESTER DRIVE,Resale,Strata,156,"13,462",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,26 to 30
ONE-NORTH RESIDENCES,"1,430,000",979.52,"1,460",Sep-20,ONE-NORTH GATEWAY,Resale,Strata,91,"15,714",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
THE MAYLEA,"795,000",495.14,"1,606",Sep-20,PASIR PANJANG ROAD,Resale,Strata,46,"17,283",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SEAHILL,"1,200,000",861.12,"1,394",Sep-20,WEST COAST CRESCENT,Resale,Strata,80,"15,000",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,11 to 15
STIRLING RESIDENCES,"2,583,000","1,345.5","1,920",Sep-20,STIRLING ROAD,New Sale,Strata,125,"20,664",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
FABER CREST,"1,135,000","1,280.92",886,Sep-20,FABER HEIGHTS,Resale,Strata,119,"9,538",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,455,000",775.01,"1,877",Sep-20,SOUTH BUONA VISTA ROAD,New Sale,Strata,72,"20,208",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
