Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RIVER ISLES,"1,228,000","1,227.1","1,001",Aug-21,EDGEDALE PLAINS,Resale,Strata,114,"10,772",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIVERVALE CREST,"888,000","1,184.04",750,Aug-21,RIVERVALE CRESCENT,Resale,Strata,110,"8,073",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
SUNHAVEN,"1,350,000","1,259.39","1,072",Aug-21,UPPER CHANGI ROAD EAST,Resale,Strata,117,"11,538",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
D'PAVILION,"1,433,888","1,248.62","1,148",Aug-21,UPPER SERANGOON ROAD,Resale,Strata,116,"12,361",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
WATERVIEW,"938,000",925.7,"1,013",Aug-21,TAMPINES AVENUE 1,Resale,Strata,86,"10,907",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
TAIPAN JADE,"1,460,500","1,270.15","1,150",Aug-21,ROSE LANE,Resale,Strata,118,"12,377",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MODA,"1,628,000",968.76,"1,680",Aug-21,EAST COAST ROAD,Resale,Strata,90,"18,089",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
BALLOTA PARK CONDOMINIUM,"830,000","1,280.92",648,Aug-21,MARIAM WAY,Resale,Strata,119,"6,975",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"855,000",688.9,"1,241",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,64,"13,359",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE SHORE RESIDENCES,"977,000",592.02,"1,650",Aug-21,AMBER ROAD,Resale,Strata,55,"17,764",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10
SUNGLADE,"1,648,000","1,517.72","1,086",Aug-21,SERANGOON AVENUE 2,Resale,Strata,141,"11,688",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"2,135,000","1,582.31","1,349",Aug-21,SIN MING WALK,Resale,Strata,147,"14,524",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
STRATFORD COURT,"905,000",990.29,914,Aug-21,BEDOK RIA CRESCENT,Resale,Strata,92,"9,837",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"865,000",753.48,"1,148",Aug-21,SENGKANG EAST AVENUE,Resale,Strata,70,"12,357",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
AMBER RESIDENCES,"2,000,000","1,248.62","1,602",Aug-21,AMBER ROAD,Resale,Strata,116,"17,241",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ARCHIPELAGO,"2,530,000","2,540.3",996,Aug-21,BEDOK RESERVOIR ROAD,Resale,Strata,236,"10,720",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
WATERFRONT GOLD,"760,000",581.26,"1,308",Aug-21,BEDOK RESERVOIR ROAD,Resale,Strata,54,"14,074",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
HERITAGE EAST,"1,600,000","1,356.26","1,180",Aug-21,EAST COAST ROAD,Resale,Strata,126,"12,698",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ONE AMBER,"2,325,000","1,302.44","1,785",Aug-21,AMBER GARDENS,Resale,Strata,121,"19,215",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
WATERFRONT KEY,"1,058,888",882.65,"1,200",Aug-21,BEDOK RESERVOIR ROAD,Resale,Strata,82,"12,913",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
COCO PALMS,"1,065,000",904.18,"1,178",Aug-21,PASIR RIS GROVE,Resale,Strata,84,"12,679",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
PARC VERA,"1,260,000","1,140.98","1,104",Aug-21,HOUGANG STREET 32,Resale,Strata,106,"11,887",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
SEASTRAND,"840,000",882.65,952,Aug-21,PASIR RIS LINK,Resale,Strata,82,"10,244",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
THE PANORAMA,"1,680,000","1,001.05","1,678",Aug-21,ANG MO KIO AVENUE 2,Resale,Strata,93,"18,065",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
THE CASCADIA,"1,650,000",882.65,"1,869",Aug-21,BUKIT TIMAH ROAD,Resale,Strata,82,"20,122",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE OLD HOUSE,"1,800,000","1,829.88",984,Aug-21,UPPER SERANGOON ROAD,Resale,Strata,170,"10,588",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE CLEARWATER,"1,072,000",979.52,"1,094",Aug-21,BEDOK RESERVOIR VIEW,Resale,Strata,91,"11,780",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
THE MINTON,"1,095,000",979.52,"1,118",Aug-21,HOUGANG STREET 11,Resale,Strata,91,"12,033",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,794,000","1,151.75","1,558",Aug-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,766",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,847,000","1,334.74","1,384",Aug-21,TAMPINES LANE,New Sale,Strata,124,"14,895",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE BENTLY RESIDENCES@KOVAN,"770,000",538.2,"1,431",Aug-21,KOVAN ROAD,Resale,Strata,50,"15,400",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"908,000","1,022.58",888,Aug-21,SIMEI RISE,Resale,Strata,95,"9,558",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,695,000","1,237.86","1,369",Aug-21,TAMPINES LANE,New Sale,Strata,115,"14,739",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,780,000","1,205.57","1,476",Aug-21,ANG MO KIO AVENUE 8,Resale,Strata,112,"15,893",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,21 to 25
COTE D'AZUR,"2,585,000","1,539.25","1,679",Aug-21,MARINE PARADE ROAD,Resale,Strata,143,"18,077",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
VERDALE,"1,733,900","1,001.05","1,732",Aug-21,DE SOUZA AVENUE,New Sale,Strata,93,"18,644",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
NV RESIDENCES,"748,000",742.72,"1,007",Aug-21,PASIR RIS GROVE,Resale,Strata,69,"10,841",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,948,000","1,442.38","1,351",Aug-21,BEDOK NORTH DRIVE,Resale,Strata,134,"14,537",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"995,000",914.94,"1,088",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,85,"11,706",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
MANDARIN GARDENS,"1,925,000","1,786.82","1,077",Aug-21,SIGLAP ROAD,Resale,Strata,166,"11,596",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
THE CARPMAELINA,"1,200,000",904.18,"1,327",Aug-21,CARPMAEL ROAD,Resale,Strata,84,"14,286",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE CARPMAELINA,"2,130,000","1,926.76","1,105",Aug-21,CARPMAEL ROAD,Resale,Strata,179,"11,899",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"850,000",613.55,"1,385",Aug-21,HOUGANG AVENUE 7,Sub Sale,Strata,57,"14,912",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
LIVIA,"1,168,000","1,259.39",927,Aug-21,PASIR RIS GROVE,Resale,Strata,117,"9,983",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE MEYERISE,"1,920,000",871.88,"2,202",Aug-21,MEYER ROAD,Resale,Strata,81,"23,704",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
CHANGI RISE CONDOMINIUM,"1,025,000","1,130.22",907,Aug-21,SIMEI RISE,Resale,Strata,105,"9,762",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,550,000","1,248.62","1,241",Aug-21,MARSHALL ROAD,Resale,Strata,116,"13,362",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE PANORAMA,"1,190,000",785.77,"1,514",Aug-21,ANG MO KIO AVENUE 2,Resale,Strata,73,"16,301",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
THOMSON V TWO,"715,000",516.67,"1,384",Aug-21,SIN MING ROAD,Resale,Strata,48,"14,896",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
MELVILLE PARK,"950,000","1,302.44",729,Aug-21,SIMEI STREET 1,Resale,Strata,121,"7,851",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
THE CREEK @ BUKIT,"2,430,000","1,603.84","1,515",Aug-21,TOH TUCK ROAD,Resale,Strata,149,"16,309",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE LUXURIE,"980,000",775.01,"1,265",Aug-21,COMPASSVALE ROAD,Resale,Strata,72,"13,611",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
SKY HABITAT,"2,020,000","1,216.33","1,661",Aug-21,BISHAN STREET 15,Resale,Strata,113,"17,876",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,16 to 20
RIO VISTA,"1,105,000","1,237.86",893,Aug-21,UPPER SERANGOON VIEW,Resale,Strata,115,"9,609",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
PARC CENTROS,"655,000",462.85,"1,415",Aug-21,PUNGGOL CENTRAL,Resale,Strata,43,"15,233",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SKY HABITAT,"1,910,000","1,248.62","1,530",Aug-21,BISHAN STREET 15,Resale,Strata,116,"16,466",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,01 to 05
THE TAPESTRY,"2,120,000","1,614.6","1,313",Aug-21,TAMPINES STREET 86,Sub Sale,Strata,150,"14,133",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
JEWEL @ BUANGKOK,"1,480,000","1,108.69","1,335",Aug-21,COMPASSVALE BOW,Resale,Strata,103,"14,369",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE LUXURIE,"1,055,000",882.65,"1,195",Aug-21,COMPASSVALE ROAD,Resale,Strata,82,"12,866",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
AQUARIUS BY THE PARK,"843,800",893.41,944,Aug-21,BEDOK RESERVOIR VIEW,Resale,Strata,83,"10,166",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
THE MAKENA,"2,280,000","1,582.31","1,441",Aug-21,MEYER ROAD,Resale,Strata,147,"15,510",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"924,888","1,130.22",818,Aug-21,SIMEI RISE,Resale,Strata,105,"8,808",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
SUITES DE LAUREL,"780,000",473.62,"1,647",Aug-21,JALAN ANAK BUKIT,Resale,Strata,44,"17,727",-,Apartment,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,280,000","1,657.66",772,Aug-21,SIMEI RISE,Resale,Strata,154,"8,312",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,808,910",979.52,"1,847",Aug-21,BROOKVALE DRIVE,New Sale,Strata,91,"19,878",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
THE JOVELL,"964,200",678.13,"1,422",Aug-21,FLORA DRIVE,New Sale,Strata,63,"15,305",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
ARCHIPELAGO,"1,550,000","1,184.04","1,309",Aug-21,BEDOK RESERVOIR ROAD,Resale,Strata,110,"14,091",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,350,000","1,097.93","1,230",Aug-21,LORONG HOW SUN,Resale,Strata,102,"13,235",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
WATERVIEW,"845,000",785.77,"1,075",Aug-21,TAMPINES AVENUE 1,Resale,Strata,73,"11,575",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"996,000",527.44,"1,888",Aug-21,HOUGANG AVENUE 2,New Sale,Strata,49,"20,327",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
WATERVIEW,"1,270,000","1,377.79",922,Aug-21,TAMPINES AVENUE 1,Resale,Strata,128,"9,922",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
PARC KOMO,"1,116,720",721.19,"1,548",Aug-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,67,"16,667",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
REGENTVILLE,"1,230,000","1,743.77",705,Aug-21,HOUGANG STREET 92,Resale,Strata,162,"7,593",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
MELVILLE PARK,"1,078,000","1,453.14",742,Aug-21,SIMEI STREET 1,Resale,Strata,135,"7,985",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"880,000",731.95,"1,202",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,68,"12,941",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PALM ISLES,"550,000",505.91,"1,087",Aug-21,FLORA DRIVE,Resale,Strata,47,"11,702",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
CASERO @ DUNMAN,"880,000",645.84,"1,363",Aug-21,DUNMAN ROAD,Resale,Strata,60,"14,667",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GARDENVISTA,"1,450,000","1,130.22","1,283",Aug-21,DUNEARN ROAD,Resale,Strata,105,"13,810",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
MOUNTBATTEN SUITES,"1,480,000","1,108.69","1,335",Aug-21,MOUNTBATTEN ROAD,Resale,Strata,103,"14,369",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LE CONNEY PARK,"1,200,000",990.29,"1,212",Aug-21,LORONG L TELOK KURAU,Resale,Strata,92,"13,043",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CASUARINA COVE,"1,248,000",925.7,"1,348",Aug-21,TANJONG RHU ROAD,Resale,Strata,86,"14,512",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,06 to 10
FLO RESIDENCE,"780,000",785.77,993,Aug-21,PUNGGOL FIELD WALK,Resale,Strata,73,"10,685",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LIVIA,"1,350,000","1,345.5","1,003",Aug-21,PASIR RIS GROVE,Resale,Strata,125,"10,800",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"1,290,000","1,087.16","1,187",Aug-21,TAMPINES STREET 86,Sub Sale,Strata,101,"12,772",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"710,000",419.8,"1,691",Aug-21,BEDOK SOUTH AVENUE 3,Sub Sale,Strata,39,"18,205",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
THE SEAFRONT ON MEYER,"2,900,000","2,066.69","1,403",Aug-21,MEYER ROAD,Resale,Strata,192,"15,104",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,330,000","1,237.86","1,074",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,115,"11,565",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
38 I SUITES,"1,244,000","1,227.1","1,014",Aug-21,IPOH LANE,Resale,Strata,114,"10,912",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
BARTLEY RESIDENCES,"1,420,000","1,097.93","1,293",Aug-21,LORONG HOW SUN,Resale,Strata,102,"13,922",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GALE,"1,085,000","1,044.11","1,039",Aug-21,FLORA ROAD,Resale,Strata,97,"11,186",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
JANSEN 28,"1,570,000","1,603.84",979,Aug-21,JANSEN ROAD,Resale,Strata,149,"10,537",-,Apartment,1,999 yrs lease commencing from 1876,19,Outside Central Region,01 to 05
THE RAINTREE,"1,620,000","1,334.74","1,214",Aug-21,BUKIT DRIVE,Resale,Strata,124,"13,065",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"991,000",914.94,"1,083",Aug-21,UPPER SERANGOON VIEW,Resale,Strata,85,"11,659",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
ESTELLA GARDENS,"980,000","1,140.98",859,Aug-21,FLORA ROAD,Resale,Strata,106,"9,245",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE JOVELL,"983,500",721.19,"1,364",Aug-21,FLORA DRIVE,New Sale,Strata,67,"14,679",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
THE JOVELL,"918,000",678.13,"1,354",Aug-21,FLORA DRIVE,New Sale,Strata,63,"14,571",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
KATONG REGENCY,"1,040,000",559.73,"1,858",Aug-21,TANJONG KATONG ROAD,Resale,Strata,52,"20,000",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
PINE GROVE,"1,710,000","1,700.71","1,005",Aug-21,PINE GROVE,Resale,Strata,158,"10,823",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,16 to 20
KEW GREEN,"2,350,000","3,369.13",698,Aug-21,KEW CRESCENT,Resale,Strata,313,"7,508",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
LE GAMBIR,"1,350,000","1,259.39","1,072",Aug-21,LORONG GAMBIR,Resale,Strata,117,"11,538",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARC OLYMPIA,"1,005,000","1,140.98",881,Aug-21,FLORA DRIVE,Resale,Strata,106,"9,481",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
COASTLINE RESIDENCES,"2,518,000","1,108.69","2,271",Aug-21,AMBER ROAD,New Sale,Strata,103,"24,447",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MAYFAIR GARDENS,"1,156,000",570.49,"2,026",Aug-21,RIFLE RANGE ROAD,New Sale,Strata,53,"21,811",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
JEWEL @ BUANGKOK,"2,188,000","1,700.71","1,287",Aug-21,COMPASSVALE BOW,Resale,Strata,158,"13,848",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"1,654,000",990.29,"1,670",Aug-21,HOUGANG AVENUE 2,New Sale,Strata,92,"17,978",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"2,517,000","1,679.18","1,499",Aug-21,HOUGANG AVENUE 2,New Sale,Strata,156,"16,135",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
COCO PALMS,"1,100,000",904.18,"1,217",Aug-21,PASIR RIS GROVE,Resale,Strata,84,"13,095",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
RIVERSAILS,"1,040,000",947.23,"1,098",Aug-21,UPPER SERANGOON CRESCENT,Resale,Strata,88,"11,818",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE BAYSHORE,"1,258,000","1,237.86","1,016",Aug-21,BAYSHORE ROAD,Resale,Strata,115,"10,939",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"685,000",462.85,"1,480",Aug-21,HOUGANG AVENUE 7,Sub Sale,Strata,43,"15,930",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RITZ REGENCY,"1,688,000","1,194.8","1,413",Aug-21,IPOH LANE,Resale,Strata,111,"15,207",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
BALLOTA PARK CONDOMINIUM,"990,000","1,248.62",793,Aug-21,MARIAM WAY,Resale,Strata,116,"8,534",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SPACE @ KOVAN,"800,000",602.78,"1,327",Aug-21,YIO CHU KANG ROAD,Resale,Strata,56,"14,286",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERVALE CREST,"960,000","1,216.33",789,Aug-21,RIVERVALE CRESCENT,Resale,Strata,113,"8,496",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
PINE GROVE,"1,650,000","1,668.42",989,Aug-21,PINE GROVE,Resale,Strata,155,"10,645",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,16 to 20
ARCHIPELAGO,"1,780,000","1,539.25","1,156",Aug-21,BEDOK RESERVOIR ROAD,Resale,Strata,143,"12,448",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
A TREASURE TROVE,"940,000",775.01,"1,213",Aug-21,PUNGGOL WALK,Resale,Strata,72,"13,056",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
MELVILLE PARK,"715,000","1,044.11",685,Aug-21,SIMEI STREET 1,Resale,Strata,97,"7,371",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
THE MINTON,"1,130,000",979.52,"1,154",Aug-21,HOUGANG STREET 11,Resale,Strata,91,"12,418",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
CAVENDISH PARK,"1,700,000","1,313.21","1,295",Aug-21,PINE GROVE,Resale,Strata,122,"13,934",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,06 to 10
BERKELEY RESIDENCES,"950,000",635.08,"1,496",Aug-21,LORONG N TELOK KURAU,Resale,Strata,59,"16,102",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC VERA,"864,000",785.77,"1,100",Aug-21,HOUGANG STREET 32,Resale,Strata,73,"11,836",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"763,000",764.24,998,Aug-21,FLORA DRIVE,Resale,Strata,71,"10,746",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
ONE MEYER,"1,561,000",613.55,"2,544",Aug-21,MEYER PLACE,New Sale,Strata,57,"27,386",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
ONE MEYER,"2,527,000","1,033.34","2,445",Aug-21,MEYER PLACE,New Sale,Strata,96,"26,323",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"1,426,000",914.94,"1,559",Aug-21,TAMPINES LANE,New Sale,Strata,85,"16,776",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
AMBER PARK,"2,261,520",947.23,"2,388",Aug-21,AMBER GARDENS,New Sale,Strata,88,"25,699",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
AMBER PARK,"2,268,000",947.23,"2,394",Aug-21,AMBER GARDENS,New Sale,Strata,88,"25,773",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
KI RESIDENCES AT BROOKVALE,"1,914,000",979.52,"1,954",Aug-21,BROOKVALE DRIVE,New Sale,Strata,91,"21,033",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,597,000","1,033.34","1,545",Aug-21,TAMPINES LANE,New Sale,Strata,96,"16,635",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
MAYFAIR MODERN,"1,480,347",688.9,"2,149",Aug-21,RIFLE RANGE ROAD,New Sale,Strata,64,"23,130",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,107,000",635.08,"1,743",Aug-21,HOUGANG AVENUE 2,New Sale,Strata,59,"18,763",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,620,000","1,011.82","1,601",Aug-21,HOUGANG AVENUE 2,New Sale,Strata,94,"17,234",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PARC KOMO,"1,602,000","1,001.05","1,600",Aug-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,93,"17,226",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
PARC KOMO,"1,027,000",656.6,"1,564",Aug-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,61,"16,836",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
PARC KOMO,"1,152,000",731.95,"1,574",Aug-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,68,"16,941",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,375,000",753.48,"1,825",Aug-21,BROOKVALE DRIVE,New Sale,Strata,70,"19,643",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
THE JOVELL,"1,175,400",904.18,"1,300",Aug-21,FLORA DRIVE,New Sale,Strata,84,"13,993",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,723,187","1,151.75","1,496",Aug-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,105",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,588,000","1,033.34","1,537",Aug-21,TAMPINES LANE,New Sale,Strata,96,"16,542",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
FORETT AT BUKIT TIMAH,"1,963,000",968.76,"2,026",Aug-21,TOH TUCK ROAD,New Sale,Strata,90,"21,811",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
