Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HERITAGE VIEW,"1,480,000","1,205.57","1,228",Nov-21,DOVER RISE,Resale,Strata,112,"13,214",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,670,000",968.76,"1,724",Nov-21,JALAN LEMPENG,New Sale,Strata,90,"18,556",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,680,000",958,"1,754",Nov-21,KEPPEL BAY VIEW,Resale,Strata,89,"18,876",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,21 to 25
CLEMENTIWOODS CONDOMINIUM,"1,950,000","1,625.36","1,200",Nov-21,WEST COAST ROAD,Resale,Strata,151,"12,914",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
HERITAGE VIEW,"2,950,000","2,626.42","1,123",Nov-21,DOVER RISE,Resale,Strata,244,"12,090",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,16 to 20
TWIN VEW,"1,280,000",818.06,"1,565",Nov-21,WEST COAST VALE,Sub Sale,Strata,76,"16,842",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"2,300,000","1,108.69","2,075",Nov-21,BEACH ROAD,Resale,Strata,103,"22,330",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,31 to 35
THE OCEANFRONT @ SENTOSA COVE,"3,180,000","1,754.53","1,812",Nov-21,OCEAN DRIVE,Resale,Strata,163,"19,509",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
THE FORESTA @ MOUNT FABER,"1,350,000",721.19,"1,872",Nov-21,WISHART ROAD,Resale,Strata,67,"20,149",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
MARINA ONE RESIDENCES,"1,678,604",764.24,"2,196",Nov-21,MARINA WAY,Resale,Strata,71,"23,642",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
DOVER PARKVIEW,"1,060,000",968.76,"1,094",Nov-21,DOVER RISE,Resale,Strata,90,"11,778",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
RIVIERE,"4,418,000","1,711.48","2,581",Oct-21,JIAK KIM STREET,New Sale,Strata,159,"27,786",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"2,410,000","1,108.69","2,174",Oct-21,SILAT AVENUE,New Sale,Strata,103,"23,398",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
AVENUE SOUTH RESIDENCE,"1,654,000",688.9,"2,401",Oct-21,SILAT AVENUE,New Sale,Strata,64,"25,844",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
NORMANTON PARK,"1,097,000",570.49,"1,923",Oct-21,NORMANTON PARK,New Sale,Strata,53,"20,698",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
CLAVON,"2,036,000","1,130.22","1,801",Oct-21,CLEMENTI AVENUE 1,New Sale,Strata,105,"19,390",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,31 to 35
NORMANTON PARK,"1,614,000",947.23,"1,704",Oct-21,NORMANTON PARK,New Sale,Strata,88,"18,341",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
PARC CLEMATIS,"2,189,000","1,248.62","1,753",Oct-21,JALAN LEMPENG,New Sale,Strata,116,"18,871",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"2,857,000","1,636.13","1,746",Oct-21,JALAN LEMPENG,New Sale,Strata,152,"18,796",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
PARC CLEMATIS,"1,712,000",968.76,"1,767",Oct-21,JALAN LEMPENG,New Sale,Strata,90,"19,022",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"1,088,000",688.9,"1,579",Oct-21,JALAN LEMPENG,New Sale,Strata,64,"17,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"3,219,000","1,496.2","2,151",Oct-21,SILAT AVENUE,New Sale,Strata,139,"23,158",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
SKY EVERTON,"3,714,000","1,345.5","2,760",Oct-21,EVERTON ROAD,New Sale,Strata,125,"29,712",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
NORMANTON PARK,"1,748,000",947.23,"1,845",Oct-21,NORMANTON PARK,New Sale,Strata,88,"19,864",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
CLAVON,"2,025,000","1,130.22","1,792",Oct-21,CLEMENTI AVENUE 1,New Sale,Strata,105,"19,286",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,31 to 35
NORMANTON PARK,"1,680,000",936.47,"1,794",Oct-21,NORMANTON PARK,New Sale,Strata,87,"19,310",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
PARC CLEMATIS,"1,301,000",688.9,"1,889",Oct-21,JALAN LEMPENG,New Sale,Strata,64,"20,328",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
PARC CLEMATIS,"1,320,000",688.9,"1,916",Oct-21,JALAN LEMPENG,New Sale,Strata,64,"20,625",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
RIVIERE,"1,599,000",559.73,"2,857",Oct-21,JIAK KIM STREET,New Sale,Strata,52,"30,750",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
ONE BERNAM,"1,304,000",441.32,"2,955",Oct-21,BERNAM STREET,New Sale,Strata,41,"31,805",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
SEAHILL,"1,188,000",861.12,"1,380",Oct-21,WEST COAST CRESCENT,Resale,Strata,80,"14,850",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,16 to 20
SEAHILL,"1,120,000",710.42,"1,577",Oct-21,WEST COAST CRESCENT,Resale,Strata,66,"16,970",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"1,518,000",656.6,"2,312",Oct-21,SILAT AVENUE,New Sale,Strata,61,"24,885",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
MIDTOWN MODERN,"1,393,000",473.62,"2,941",Oct-21,TAN QUEE LAN STREET,New Sale,Strata,44,"31,659",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
RIVIERE,"5,622,000","2,002.1","2,808",Oct-21,JIAK KIM STREET,New Sale,Strata,186,"30,226",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
NORMANTON PARK,"987,000",527.44,"1,871",Oct-21,NORMANTON PARK,New Sale,Strata,49,"20,143",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
NORMANTON PARK,"1,092,000",570.49,"1,914",Oct-21,NORMANTON PARK,New Sale,Strata,53,"20,604",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
SEASCAPE,"6,180,000","2,852.46","2,167",Oct-21,COVE WAY,Resale,Strata,265,"23,321",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
PARC CLEMATIS,"1,303,000",688.9,"1,891",Oct-21,JALAN LEMPENG,New Sale,Strata,64,"20,359",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
BLUE HORIZON,"1,420,000","1,162.51","1,221",Oct-21,WEST COAST CRESCENT,Resale,Strata,108,"13,148",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,16 to 20
V ON SHENTON,"3,335,920","1,356.26","2,460",Oct-21,SHENTON WAY,Resale,Strata,126,"26,476",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,41 to 45
COMMONWEALTH TOWERS,"935,000",473.62,"1,974",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,44,"21,250",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
MARINA ONE RESIDENCES,"4,421,711","1,593.07","2,776",Oct-21,MARINA WAY,Resale,Strata,148,"29,876",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
PRINCIPAL GARDEN,"905,000",495.14,"1,828",Oct-21,PRINCE CHARLES CRESCENT,Resale,Strata,46,"19,674",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,530,000",688.9,"2,221",Oct-21,MARINA BOULEVARD,Resale,Strata,64,"23,906",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
RIVER PLACE,"1,250,000",818.06,"1,528",Oct-21,HAVELOCK ROAD,Resale,Strata,76,"16,447",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,688,888","1,894.46","1,419",Oct-21,OCEAN DRIVE,Resale,Strata,176,"15,278",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
VARSITY PARK CONDOMINIUM,"1,650,000","1,453.14","1,135",Oct-21,WEST COAST ROAD,Resale,Strata,135,"12,222",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
TWIN VEW,"1,470,000",904.18,"1,626",Oct-21,WEST COAST VALE,Sub Sale,Strata,84,"17,500",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,21 to 25
MARINA BAY SUITES,"3,800,000","2,045.16","1,858",Oct-21,CENTRAL BOULEVARD,Resale,Strata,190,"20,000",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,31 to 35
ONE BERNAM,"1,981,000",828.83,"2,390",Oct-21,BERNAM STREET,New Sale,Strata,77,"25,727",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"2,099,000",947.23,"2,216",Oct-21,SILAT AVENUE,New Sale,Strata,88,"23,852",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
AVENUE SOUTH RESIDENCE,"3,017,000","1,496.2","2,016",Oct-21,SILAT AVENUE,New Sale,Strata,139,"21,705",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,742,000",731.95,"2,380",Oct-21,SILAT AVENUE,New Sale,Strata,68,"25,618",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
MIDTOWN MODERN,"1,203,000",409.03,"2,941",Oct-21,TAN QUEE LAN STREET,New Sale,Strata,38,"31,658",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"1,245,000",409.03,"3,044",Oct-21,TAN QUEE LAN STREET,New Sale,Strata,38,"32,763",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"1,565,289",721.19,"2,170",Oct-21,MARINA WAY,Resale,Strata,67,"23,363",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,01 to 05
RIVIERE,"4,336,000","1,506.96","2,877",Oct-21,JIAK KIM STREET,New Sale,Strata,140,"30,971",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
NORMANTON PARK,"1,815,000",968.76,"1,874",Oct-21,NORMANTON PARK,New Sale,Strata,90,"20,167",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
PARC CLEMATIS,"1,822,000","1,184.04","1,539",Oct-21,JALAN LEMPENG,New Sale,Strata,110,"16,564",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
ECHELON,"1,450,000",731.95,"1,981",Oct-21,ALEXANDRA VIEW,Resale,Strata,68,"21,324",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"2,268,000","1,517.72","1,494",Oct-21,KEPPEL BAY VIEW,Resale,Strata,141,"16,085",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
NEWEST,"1,214,400",893.41,"1,359",Oct-21,WEST COAST DRIVE,Resale,Strata,83,"14,631",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
THE PLAZA,"800,000",678.13,"1,180",Oct-21,BEACH ROAD,Resale,Strata,63,"12,698",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
PARC RIVIERA,"870,000",602.78,"1,443",Oct-21,WEST COAST VALE,Resale,Strata,56,"15,536",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,01 to 05
ONE SHENTON,"1,025,000",581.26,"1,763",Oct-21,SHENTON WAY,Resale,Strata,54,"18,981",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
HERITAGE VIEW,"1,550,000","1,162.51","1,333",Oct-21,DOVER RISE,Resale,Strata,108,"14,352",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,16 to 20
COMMONWEALTH TOWERS,"898,000",462.85,"1,940",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,43,"20,884",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"2,177,000",947.23,"2,298",Oct-21,SILAT AVENUE,New Sale,Strata,88,"24,739",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
STIRLING RESIDENCES,"1,096,000",441.32,"2,483",Oct-21,STIRLING ROAD,New Sale,Strata,41,"26,732",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
THE OCEANFRONT @ SENTOSA COVE,"2,500,000","1,743.77","1,434",Oct-21,OCEAN DRIVE,Resale,Strata,162,"15,432",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
NORMANTON PARK,"985,000",527.44,"1,868",Oct-21,NORMANTON PARK,New Sale,Strata,49,"20,102",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
NORMANTON PARK,"988,000",527.44,"1,873",Oct-21,NORMANTON PARK,New Sale,Strata,49,"20,163",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
SKY EVERTON,"3,760,000","1,345.5","2,795",Oct-21,EVERTON ROAD,New Sale,Strata,125,"30,080",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
NORMANTON PARK,"1,121,000",581.26,"1,929",Oct-21,NORMANTON PARK,New Sale,Strata,54,"20,759",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
WEST BAY CONDOMINIUM,"1,180,000","1,248.62",945,Oct-21,WEST COAST CRESCENT,Resale,Strata,116,"10,172",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
DOVER PARKVIEW,"1,088,888",936.47,"1,163",Oct-21,DOVER RISE,Resale,Strata,87,"12,516",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,860,000","1,119.46","1,662",Oct-21,KEPPEL BAY VIEW,Resale,Strata,104,"17,885",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE TRILINQ,"2,180,000","1,517.72","1,436",Oct-21,JALAN LEMPENG,Resale,Strata,141,"15,461",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,16 to 20
AVENUE SOUTH RESIDENCE,"3,384,000","1,496.2","2,262",Oct-21,SILAT AVENUE,New Sale,Strata,139,"24,345",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
MARINA ONE RESIDENCES,"1,624,828",731.95,"2,220",Oct-21,MARINA WAY,Resale,Strata,68,"23,895",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
VIVA VISTA,"657,000",387.5,"1,695",Oct-21,SOUTH BUONA VISTA ROAD,Resale,Strata,36,"18,250",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
NORMANTON PARK,"1,620,870",936.47,"1,731",Oct-21,NORMANTON PARK,New Sale,Strata,87,"18,631",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
NORMANTON PARK,"1,606,602",914.94,"1,756",Oct-21,NORMANTON PARK,New Sale,Strata,85,"18,901",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
ECHELON,"2,508,000","1,474.67","1,701",Oct-21,ALEXANDRA VIEW,Resale,Strata,137,"18,307",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
SKY EVERTON,"1,868,000",656.6,"2,845",Oct-21,EVERTON ROAD,Sub Sale,Strata,61,"30,623",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
PARC RIVIERA,"720,000",462.85,"1,556",Oct-21,WEST COAST VALE,Resale,Strata,43,"16,744",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
SEVEN PALMS SENTOSA COVE,"20,380,000","6,792.08","3,001",Oct-21,COVE DRIVE,Resale,Strata,631,"32,298",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
NORMANTON PARK,"1,513,000",828.83,"1,825",Oct-21,NORMANTON PARK,New Sale,Strata,77,"19,649",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"1,528,000",828.83,"1,844",Oct-21,NORMANTON PARK,New Sale,Strata,77,"19,844",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"1,573,000",828.83,"1,898",Oct-21,NORMANTON PARK,New Sale,Strata,77,"20,429",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
NORMANTON PARK,"1,583,000",828.83,"1,910",Oct-21,NORMANTON PARK,New Sale,Strata,77,"20,558",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
NORMANTON PARK,"1,012,000",527.44,"1,919",Oct-21,NORMANTON PARK,New Sale,Strata,49,"20,653",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
NORMANTON PARK,"1,083,000",570.49,"1,898",Oct-21,NORMANTON PARK,New Sale,Strata,53,"20,434",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
NORMANTON PARK,"1,072,000",570.49,"1,879",Oct-21,NORMANTON PARK,New Sale,Strata,53,"20,226",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"1,699,000",936.47,"1,814",Oct-21,NORMANTON PARK,New Sale,Strata,87,"19,529",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
PARC CLEMATIS,"2,188,000","1,248.62","1,752",Oct-21,JALAN LEMPENG,New Sale,Strata,116,"18,862",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
ECHELON,"1,750,000","1,001.05","1,748",Oct-21,ALEXANDRA VIEW,Resale,Strata,93,"18,817",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
ICON,"1,120,000",656.6,"1,706",Oct-21,GOPENG STREET,Resale,Strata,61,"18,361",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
THE INTERLACE,"2,580,000","2,142.04","1,204",Oct-21,DEPOT ROAD,Resale,Strata,199,"12,965",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
NEWEST,"2,388,888","2,432.66",982,Oct-21,WEST COAST DRIVE,Resale,Strata,226,"10,570",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
ONE-NORTH RESIDENCES,"2,300,000","1,614.6","1,425",Oct-21,ONE-NORTH GATEWAY,Resale,Strata,150,"15,333",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
THE METROPOLITAN CONDOMINIUM,"2,188,888","1,399.32","1,564",Oct-21,ALEXANDRA VIEW,Resale,Strata,130,"16,838",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,31 to 35
PRINCIPAL GARDEN,"1,610,000",861.12,"1,870",Oct-21,PRINCE CHARLES CRESCENT,Resale,Strata,80,"20,125",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
RIVIERE,"2,887,000","1,173.28","2,461",Oct-21,JIAK KIM STREET,New Sale,Strata,109,"26,486",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"2,839,000","1,496.2","1,897",Oct-21,SILAT AVENUE,New Sale,Strata,139,"20,424",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
RIVIERE,"4,139,000","1,506.96","2,747",Oct-21,JIAK KIM STREET,New Sale,Strata,140,"29,564",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
RIVIERE,"4,196,000","1,506.96","2,784",Oct-21,JIAK KIM STREET,New Sale,Strata,140,"29,971",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
NORMANTON PARK,"1,525,000",828.83,"1,840",Oct-21,NORMANTON PARK,New Sale,Strata,77,"19,805",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
NORMANTON PARK,"978,000",527.44,"1,854",Oct-21,NORMANTON PARK,New Sale,Strata,49,"19,959",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
NORMANTON PARK,"996,000",516.67,"1,928",Oct-21,NORMANTON PARK,New Sale,Strata,48,"20,750",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
NORMANTON PARK,"1,742,000",947.23,"1,839",Oct-21,NORMANTON PARK,New Sale,Strata,88,"19,795",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
NORMANTON PARK,"1,664,000",914.94,"1,819",Oct-21,NORMANTON PARK,New Sale,Strata,85,"19,576",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
CLAVON,"2,010,000","1,130.22","1,778",Oct-21,CLEMENTI AVENUE 1,New Sale,Strata,105,"19,143",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
KENT RIDGE HILL RESIDENCES,"2,607,000","1,399.32","1,863",Oct-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,130,"20,054",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,314,000",688.9,"1,907",Oct-21,JALAN LEMPENG,New Sale,Strata,64,"20,531",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
NORMANTON PARK,"2,333,000","1,313.21","1,777",Oct-21,NORMANTON PARK,New Sale,Strata,122,"19,123",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
NORMANTON PARK,"1,782,000",968.76,"1,839",Oct-21,NORMANTON PARK,New Sale,Strata,90,"19,800",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
NORMANTON PARK,"2,361,150","1,313.21","1,798",Oct-21,NORMANTON PARK,New Sale,Strata,122,"19,354",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
NORMANTON PARK,"1,623,000",914.94,"1,774",Oct-21,NORMANTON PARK,New Sale,Strata,85,"19,094",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
NORMANTON PARK,"1,624,000",914.94,"1,775",Oct-21,NORMANTON PARK,New Sale,Strata,85,"19,106",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
PEOPLE'S PARK COMPLEX,"500,000",409.03,"1,222",Oct-21,PARK ROAD,Resale,Strata,38,"13,158",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,16 to 20
ONE BERNAM,"2,008,000",828.83,"2,423",Oct-21,BERNAM STREET,New Sale,Strata,77,"26,078",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE PEARL BANK,"1,929,000",807.3,"2,389",Oct-21,PEARL BANK,New Sale,Strata,75,"25,720",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,730,000",882.65,"1,960",Oct-21,STIRLING ROAD,Sub Sale,Strata,82,"21,098",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE TRILINQ,"1,438,000",936.47,"1,536",Oct-21,JALAN LEMPENG,Resale,Strata,87,"16,529",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,06 to 10
THE OCEANFRONT @ SENTOSA COVE,"2,933,800","1,733","1,693",Oct-21,OCEAN DRIVE,Resale,Strata,161,"18,222",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
MERAPRIME,"1,738,000","1,097.93","1,583",Oct-21,JALAN BUKIT HO SWEE,Resale,Strata,102,"17,039",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,11 to 15
THE ROCHESTER RESIDENCES,"1,810,000","1,205.57","1,501",Oct-21,ROCHESTER DRIVE,Resale,Strata,112,"16,161",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,21 to 25
CLAVON,"2,548,000","1,582.31","1,610",Oct-21,CLEMENTI AVENUE 1,New Sale,Strata,147,"17,333",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
NORMANTON PARK,"1,624,000",914.94,"1,775",Oct-21,NORMANTON PARK,New Sale,Strata,85,"19,106",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,11 to 15
PRINCIPAL GARDEN,"1,600,000",785.77,"2,036",Oct-21,PRINCE CHARLES CRESCENT,Resale,Strata,73,"21,918",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
COMMONWEALTH TOWERS,"881,888",441.32,"1,998",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,41,"21,509",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
THE INTERLACE,"2,238,000","1,603.84","1,395",Oct-21,DEPOT ROAD,Resale,Strata,149,"15,020",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
SEAHILL,"782,000",516.67,"1,514",Oct-21,WEST COAST CRESCENT,Resale,Strata,48,"16,292",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,16 to 20
ICON,"1,700,000","1,130.22","1,504",Oct-21,GOPENG STREET,Resale,Strata,105,"16,190",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,36 to 40
ALEX RESIDENCES,"1,595,880",882.65,"1,808",Oct-21,ALEXANDRA VIEW,Resale,Strata,82,"19,462",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
LUMIERE,"1,332,160",678.13,"1,964",Oct-21,MISTRI ROAD,Resale,Strata,63,"21,145",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
